Sitename,SPECIES,COMMONNAME,LAT,LONG
"Bramley Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37264909,-6.385365799
"Bramley Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37262912,-6.385476995
"Bramley Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37261415,-6.385552239
"Bramley Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37257377,-6.385735879
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37457516,-6.388943129
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37457516,-6.388943129
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37469748,-6.388931898
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3748162,-6.388906078
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37502276,-6.388857406
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37507167,-6.388846542
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37515807,-6.388836368
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37522164,-6.388832764
"Bramley Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37297062,-6.388270902
"Bramley Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37297062,-6.388270902
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37443324,-6.388149234
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37443473,-6.3882461
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37439161,-6.388899421
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37440091,-6.389129123
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37441364,-6.3894463
"Bramley Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3731638,-6.385417996
"Bramley Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3734911,-6.386057741
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37464868,-6.388931187
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37476724,-6.388920698
"Roselawn Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38275211,-6.379090225
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39208532,-6.416000284
"Bramley Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37303049,-6.388112973
"Bramley Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37346323,-6.386542182
"Springlawn Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38874743,-6.38505364
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37486306,-6.388290776
"Bramley Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37320343,-6.384820868
"Bramley Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37348267,-6.384824421
"Huntstown Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.4001159,-6.412183902
"Huntstown Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.4001159,-6.412183902
"Huntstown Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.40011313,-6.411516735
"Woodpark, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3828358,-6.368318956
"Bramley Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37262912,-6.385476995
"Bramley Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37254123,-6.385841538
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37491225,-6.388286514
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37493531,-6.388876635
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.375052,-6.388274471
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3752075,-6.388244855
"Bramley Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37350896,-6.385750833
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3744046,-6.389222749
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37461024,-6.38940522
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37486117,-6.389368098
"Bramley Walk, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37495726,-6.389350946
"Bramley Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3730686,-6.384804785
"Bramley Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37333544,-6.384827591
"Bramley Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3735643,-6.384839963
"Bramley Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37369077,-6.384856363
"Huntstown Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.4022022,-6.40392097
"Inglewood Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38958719,-6.412425809
"Inglewood Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38934108,-6.411913225
"Inglewood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38953099,-6.412902901
"Inglewood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38941819,-6.412927392
"Inglewood Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3904198,-6.41066899
"Inglewood Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39009477,-6.411269001
"Inglewood Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38973622,-6.411321743
"Inglewood Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39036686,-6.410087424
"Inglewood Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39004498,-6.4101346
"Kirkpatrick Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37918233,-6.393373728
"Kirkpatrick Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37857249,-6.393302922
"The Green, Mulhuddart Wood, Blanchardsto",Tilia cordata,Small-Leafed Lime,53.40279432,-6.400480434
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39294693,-6.416111837
"Roselawn View, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38257132,-6.378409656
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39340787,-6.417836437
"Huntstown Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39970641,-6.413704481
"Huntstown Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39968687,-6.413620561
"Huntstown Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.40252683,-6.403831676
"Coolmine Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38220696,-6.393311201
"Sheepmoor Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3949037,-6.401916333
"Sheepmoor Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39481487,-6.40189185
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39371284,-6.415065343
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39151162,-6.415908854
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39343768,-6.417739421
"Bramley Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37310985,-6.387821628
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39391802,-6.414804106
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39288524,-6.415437953
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39371284,-6.415065343
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39339311,-6.415470492
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39335227,-6.415541762
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39343883,-6.417643316
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39289215,-6.418071597
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37462583,-6.388350226
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37462583,-6.388350226
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37462583,-6.388350226
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37467366,-6.388338953
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39333306,-6.418327335
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39289215,-6.418071597
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39306602,-6.41515929
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39279426,-6.415577081
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39262713,-6.415888456
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39262713,-6.415888456
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39340787,-6.417836437
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39333306,-6.418327335
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39362458,-6.414374095
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39352108,-6.414517602
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39240203,-6.416240465
"Oakview Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39349268,-6.413225967
"Oakview Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39368346,-6.413767124
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39254594,-6.413091782
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39288898,-6.413345396
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39237563,-6.415626009
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39237563,-6.415626009
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39237563,-6.415626009
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39255111,-6.41536724
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39264894,-6.415223499
"Huntstown Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.40037714,-6.41209794
"Huntstown Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.40037714,-6.41209794
"Huntstown Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.40039406,-6.41137711
"Oakview Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39368346,-6.413767124
"Oakview Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39378461,-6.41403546
"Huntstown Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39948821,-6.410508311
"Mulhuddart Wood, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.40440597,-6.401764097
"Mulhuddart Wood, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.40440557,-6.40173404
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38670853,-6.391468244
"Clonsilla Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38772537,-6.380988713
"Huntstown Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.4001159,-6.412183902
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39160535,-6.416505313
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39160535,-6.416505313
"Broadway Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38713501,-6.390548654
"Broadway Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39489496,-6.38810938
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38522221,-6.388660905
"Glenville Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38168038,-6.388851967
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3914682,-6.415941434
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3929243,-6.414779266
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39273689,-6.415086739
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39281272,-6.414937049
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39220064,-6.415887614
"Oakview Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39333139,-6.412800523
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39267519,-6.413783589
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39307916,-6.413091779
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39311887,-6.413037236
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39168022,-6.41643218
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39162136,-6.41580902
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39189287,-6.41621864
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39286843,-6.41402369
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39286843,-6.41402369
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39220064,-6.415887614
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39237563,-6.415626009
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39328936,-6.415595662
"Bramley Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37514241,-6.388255279
"Inglewood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39029052,-6.413000598
"Lambourne Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38278248,-6.41742188
"Inglewood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39032154,-6.411866638
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39220064,-6.415887614
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39240203,-6.416240465
"Oakview Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39345452,-6.413153575
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39240714,-6.413297032
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39276217,-6.413587033
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39272872,-6.412814841
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39311887,-6.413037236
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39311887,-6.413037236
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39160535,-6.416505313
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39220064,-6.415887614
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39220064,-6.415887614
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39237563,-6.415626009
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39255111,-6.41536724
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39262118,-6.414486874
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39259003,-6.41439453
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39246756,-6.41418547
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39237993,-6.414048626
"Oakview Rise, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39297992,-6.413230919
"Edgewood Lawns, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39519767,-6.381766492
"Roselawn Glade, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38424653,-6.383286876
"Woodlands, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39725592,-6.405770922
"Inglewood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39047964,-6.412437227
"Main Street, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38993517,-6.380841077
"Roselawn Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38230438,-6.380734747
"Main Street, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38991782,-6.380886832
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39362458,-6.414374095
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39278376,-6.416437496
"Clonsilla Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38741948,-6.382028144
"Clonsilla Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38741948,-6.382028144
"Clonsilla Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38679302,-6.382693875
"Clonsilla Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38658611,-6.383141068
"Clonsilla Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38747729,-6.381970637
"Clonsilla Park, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38693695,-6.382559752
"Glenville Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38170463,-6.387381371
"Roselawn Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38328976,-6.372225949
"Huntstown Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.4001159,-6.412183902
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39230855,-6.413931169
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39333306,-6.418327335
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39220064,-6.415887614
"Oakview Way, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39237563,-6.415626009
"Rockfield Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.37998567,-6.39361383
"Broadway Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3855741,-6.388620856
"Broadway Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38703889,-6.390757602
"Broadway Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39489455,-6.388079328
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38570363,-6.389282558
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38663791,-6.390522172
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38669359,-6.390600034
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38664711,-6.391384585
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38677714,-6.3915853
"Glenville Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38189572,-6.386460534
"Inglewood Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39009477,-6.411269001
"Roselawn Glade, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38383728,-6.383948365
"Roselawn Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38230438,-6.380734747
"Roselawn View, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38326521,-6.378415739
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38501862,-6.389142195
"Glenville Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38207242,-6.388804395
"Broadway Road, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38522221,-6.388660905
"Brompton Court, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38110559,-6.38486717
"Glenville Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38381012,-6.385473253
"Glenville Grove, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38153161,-6.388775077
"Hazelwood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3933675,-6.418038024
"Inglewood Close, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38946272,-6.411884344
"Inglewood Crescent, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39048539,-6.411775155
"Lohunda Dale, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38655275,-6.403952091
"Lohunda Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38738766,-6.406879225
"Lohunda Drive, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38756651,-6.406781004
"Main Street, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.38991823,-6.38091688
"Main Street, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.3899266,-6.380871467
"Oakview Avenue, Blanchardstown",Tilia cordata,Small-Leafed Lime,53.39362458,-6.414374095
